play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,1,10,PROVOST,"So please you, this friar hath been with him and",The Duke (as friar) has already counseled with Claudio about preparing for death. ,this friar hath been with him,,
,,1,10,,advised him for th' entertainment of death.,**entertainment** here means acceptance.,entertainment,,
,,1,10,StageDirection,Exeunt Provost and Bawd.,,,,
,,1,10,ESCALUS,"Good even, good father.",,,,
,,1,10,DUKE,Bliss and goodness on you.,,,,
,,1,10,ESCALUS,Of whence are you?,Where do you come from?,Of whence are you?,,
,,1,10,DUKE,"Not of this country, though my chance is now",**chance** means fate or lot.,chance,,
,,1,10,,To use it for my time. I am a brother,,,,
,,1,10,,"Of gracious order, late come from the See",**gracious** here means holy. **See** is the papal court in Rome,See,,
,,1,10,,In special business from his Holiness.,With special order from the Pope,His Holiness,,
,,1,10,ESCALUS,What news abroad i'th world?,,,,
,,1,10,DUKE,"None, but that there is so great a fever on goodness",**so great a fever on goodness** that it can only be cured by the death of goodness itself,so great a fever on goodness,,
,,1,10,,that the dissolution of it must cure it. Novelty is only,**novelty** means the latest thing.,novelty,,
,,1,10,,"in request, and it is as dangerous to be aged in any","**request** means to demand. **aged** here means constant, persistent.","request, aged",,
,,1,10,,kind of course as it is virtuous to be inconstant in,,,,
,,1,10,,any undertaking. There is scarce truth enough alive,,,,
,,1,10,,"to make societies secure, but security enough to make",**societies** here is partnerships or alliances. **security** here means over self-confidence.,"societies, security",,
,,1,10,,fellowships accursed. Much upon this riddle runs the,**fellowships** here refers to companies or associations.,fellowships,,
,,1,10,,"wisdom of the world. This news is old enough, yet it is",The same news that has always been is still happening currently. ,This news is old enough,,
,,1,10,,"every day's news. I pray you, sir, of what disposition",ibid1,,,
,,1,10,,was the Duke?,,,,
,,1,10,ESCALUS,"One that, above all other strifes, contended especially",*strifes** here means to make an effort. **contended** means earnestly asserted.,strifes,,
,,1,10,,to know himself.,,,,
,,1,10,DUKE,What pleasure was he given to?,What is he inclined to do?,What pleasure was he given to?,,
,,1,10,ESCALUS,Rather rejoicing to see another merry than merry,The Duke would rather see his subjects happy than to worry about his own happiness.,Rather rejoicing to see another merry than merry,,
,,1,10,,at anything which professed to make him rejoice; a,ibid1,,,
,,1,10,,gentleman of all temperance. But leave we him to his,"**temperance** means self-restraint; Escalus will not gossip about the Duke, in contrast to Lucio in the prior exchange ",temperance,,
,,1,10,,"events, with a prayer they may prove prosperous, and",**events** here refers to his business or affairs.,events,,
,,1,10,,let me desire to know how you find Claudio prepared?,,,,
,,1,10,,I am made to understand that you have lent him,I’ve been told you have visited Claudio.,I am made to understand that you have lent him,,
,,1,10,,visitation.,ibid1,,,
,,1,10,DUKE,He professes to have received no sinister measure,**sinister measure** here means unjust treatment.,sinister measure,,
,,1,10,,"from his judge, but most willingly humbles himself",,,,
,,1,10,,to the determination of justice. Yet had he framed to,**framed** means planned or created.,framed,,
,,1,10,,"himself, by the instruction of his frailty, many deceiving",**by the instruction of his frailty** means because of his human weakness.,by the instruction of his frailty,,
,,1,10,,"promises of life, which I, by my good leisure, have",**by my good leisure** meaning slowly and thoughtfully.,by my good leisure,,
,,1,10,,discredited to him; and now is he resolved to die.,,,,
,,1,10,ESCALUS,"You have paid the heavens your function, and the",**You have paid the heavens your function** means to have fulfilled your religious duty to both God and to the prisoner.,"You have paid the heavens your function,",,
,,1,10,,prisoner the very debt of your calling. I have labored,ibid1,,,
,,1,10,,for the poor gentleman to the extremest shore of my,**Extremist shore of my modesty** means as far as my duties and abilities allow. ,extremist shore,,
,,1,10,,"modesty, but my brother-justice have I found so severe",**brother-justice** refers to fellow judge. **severe** means strict; unyielding.,brother-justice,,
,,1,10,,"that he hath forced me to tell him, he is indeed justice.",**He is indeed justice** means he is the ultimate authority of justice.,he is indeed justice,,
,,1,10,DUKE,"If his own life answer the straitness of his proceeding,","If his own life reflects his strictness then he is well, but if he fails to adhere to his own rules he will be subject to his own harsh punishment.",,,
,,1,10,,"it shall become him well; wherein if he chance to fail,",ibid1,,,
,,1,10,,he hath sentenced himself.,ibid2,,,
,,1,10,ESCALUS,I am going to visit the prisoner. Fare you well.,,,,
,,1,10,DUKE,Peace be with you.,,,,
,,1,10,StageDirection,Exit Escalus.,,,,
,,1,10,,"O place and greatness, millions of false eyes","This passage might be paraphrased as, ""Those with rank and power are always being watched by those who would betray them. Many false and slanderous accounts follow you and your every word and action becomes the subject of the thoughts and imaginations of your subjects."" **false** here means treasonous. **report** here means rumors. **contrarious**means hostile. **quest upon** meaning to latch onto. **escapes of wit** means misguided ideas. **rack** means torture or tear apart (taken from the practice of turture using a rack). [text displayed] (rack-torture-instrument) **fancies** refers to thoughts or dreams.",place and greatness,,
,,1,10,,Are stuck upon thee; volumes of report,ibid1,report,,
,,1,10,,Run with these false and most contrarious quests,ibid2,,,
,,1,10,,Upon thy doings; thousand escapes of wit,ibid3,,,
,,1,10,,"Make thee the father of their idle dream,",ibid4,idle dream,,
,,1,10,,And rack thee in their fancies.,ibid5,rack,,
,,1,10,StageDirection,Enter Isabel.,,,,
,,1,10,,Very well met.,Good to see you. What happened when you met Angelo?,circummured,,
,,1,10,,What is the news from this good deputy?,ibid1,,,
,,1,10,ISABEL,"He hath a garden circummured with brick,",**circummured** means 'surrounded by',,,
,,1,10,,Whose western side is with a vineyard backed;,,,,
,,1,10,,"And to that vineyard is a plankéd gate,",There is a gate leading into the vineyard.,,,
,,1,10,,That makes his opening with this bigger key.,This large key unlocked the gate.,,,
,,1,10,,This other doth command a little door,This other key unlocks a small door between  the vineyard and the garden,,,
,,1,10,,Which from the vineyard to the garden leads.,ibid1,,,
,,1,10,,There have I made my promise,I promised to meet Angelo there,,,
,,1,10,,Upon the heavy middle of the night,"**upon** here means during. **heavy** here means drowsy or somber, the wee small hours",heavy,,
,,1,10,,To call upon him.,,,,
,,1,10,DUKE,But shall you on your knowledge find this way?,Will you be able to return there from memory? ,,,
,,1,10,ISABEL,I have ta'en a due and wary note upon't.,I have made a careful note of it ,,,
,,1,10,,"With whispering and most guilty diligence,",He secretly and with guilt instructed me twice how to find the way. ,,,
,,1,10,,"In action all of precept, he did show me",**precept** means detailed directions,precept,,
,,1,10,,The way twice o'er.,,,,
,,1,10,DUKE,Are there no other tokens,Is there anything else you promised or agreed to concerning your meeting with him? **tokens** here means details or promises.,tokens,,
,,1,10,,Between you 'greed concerning her observance?,ibid1,,,
,,1,10,ISABEL,"No, none, but only a repair i'th' dark,",**repair** refers to a meeting or visit.,repair,,
,,1,10,,And that I have possessed him my most stay,I have informed him I can only stay a short time. **possessed** means 'informed.' **most** here means 'longest.',"possessed, stay",,
,,1,10,,"Can be but brief, for I have made him know",ibid1,,,
,,1,10,,I have a servant comes with me along,,,,
,,1,10,,"That stays upon me, whose persuasion is",The word **persuasion** in this line means 'belief' or 'understanding',persuasion,,
,,1,10,,I come about my brother.,,,,
,,1,10,DUKE,Tis well borne up.,"The phrase **borne up** is synonymous with ""supported.""",borne up,,
,,1,10,,I have not yet made known to Mariana,,,,
,,1,10,,"A word of this. -- What hoa, within! Come forth!",,,,
,,1,10,StageDirection,Enter Mariana.,,,,
,,1,10,,I pray you be acquainted with this maid.,,,,
,,1,10,,She comes to do you good.,,,,
,,1,10,ISABEL,I do desire the like.,,,,
,,1,10,DUKE,Do you persuade yourself that I respect you?,"In this line, the Duke asks Mariana if she believes him to have her best interests at heart.",,,
,,1,10,MARIANA,"Good friar, I know you do, and so have found it.","In response, Mariana tells the Duke that she believes that he holds her in high regard. How she knows him as the Friar is ... never made clear.",,,
,,1,10,DUKE,"Take then this your companion by the hand,",,,,
,,1,10,,Who hath a story ready for your ear.,,,,
,,1,10,,"I shall attend your leisure; but make haste,",,,,
,,1,10,,The vaporous night approaches.,It's getting dark.,vaporous night,,
,,1,10,MARIANA,Will't please you walk aside?,,,,
,,1,10,StageDirection,"Exit [or, literally, they walk aside while the Duke speaks on the forestage].",,,,
,,1,10,DUKE,He who the sword of heaven will bear,"These lines speak of how one who aims to ensure righteousness should also be a model of virtue. He is reflecting on Angelo, who seems severe and righteous, but has demonstrated another aspect of his personality, more grasping and self-serving.",,,
,,1,10,,"Should be as holy as severe,",ibid1,,,
,,1,10,,"Pattern in himself to know,",ibid2,,,
,,1,10,,"Grace to stand, and virtue go,",ibid3,,,
,,1,10,,More nor less to others paying,ibid4,,,
,,1,10,,Then by self-offences weighing.,ibid5,,,
,,1,10,,Shame to him whose cruel striking,"In these lines, the Duke shames those who punish people for crimes that they themselves commit. He then says that Angelo should experience double -- even triple -- the shame for doing the same, because of how strict he is.",,,
,,1,10,,Kills for faults of his own liking!,ibid1,,,
,,1,10,,"Twice treble shame on Angelo,",ibid2,,,
,,1,10,,"To weed my vice, and let his grow!",ibid3,,,
,,1,10,,"O, what may man within him hide,",This couplet expresses how one can hide so much when they portray themselves as good and virtuous.,,,
,,1,10,,Though angel on the outward side?,ibid1,,,
,,1,10,,How may likeness made in crimes,Many editors believe there is a missing couplet between these two pairs. This makes this part of the Duke's monolgue difficult to interpret.,,,
,,1,10,,Make my practice on the times,ibid1,,,
,,1,10,,To draw with idle spiders' strings,ibid2,,,
,,1,10,,Most ponderous and substantial things?,ibid3,,,
,,1,10,,Craft against vice I must apply.,**Craft** in this line refers to some form of deceit.,Craft,,
,,1,10,,With Angelo tonight shall lie,"These lines express the plan that the Duke has laid out as a solution to isabella's dillemma, which involves tricking Angelo into having sex with Mariana and having him believe that it is Isabel. This also sums up the conversation the two women have been having, preparing the audience for the speed of the next several scenes.",,,
,,1,10,,His old betrothéd but despiséd.,ibid1,,,
,,1,10,,"So disguise shall, by th' disguiséd,",ibid2,,,
,,1,10,,"Pay with falsehood false exacting,",ibid3,,,
,,1,10,,And perform an old contracting.,ibid4,,,
,,1,10,StageDirection,Enter Mariana and Isabel.,,,,
,,1,10,,Welcome. How agreed?,,,,
,,1,10,ISABEL,"She'll take the enterprise upon her, father,",,,,
,,1,10,,If you advise it.,,,,
,,1,10,DUKE,"It is not my consent,",,,,
,,1,10,,But my entreaty too.,I don't just give you permission; I beg you to do this.,entreaty,,
,,1,10,ISABEL,Little have you to say,,,,
,,1,10,,"When you depart from him, but, soft and low,",,,,
,,1,10,,Remember now my brother.',,,,
,,1,10,MARIANA,Fear me not.,Mariana reassures Isabella that she will not forget to do what she asks.,,,
,,1,10,DUKE,"Nor, gentle daughter, fear you not at all.",,,,
,,1,10,,He is your husband on a pre-contract.,"A **pre-contract** is a contract preceding marriage; simply put, a betrothal.",pre-contract,,
,,1,10,,"To bring you thus together 'tis no sin,",,,,
,,1,10,,Sith that the justice of your title to him,"The phrase **sith that** is synonymous with ""since.""",Sith that,,
,,1,10,,"Doth flourish the deceit. Come, let us go,",,,,
,,1,10,,"Our corn's to reap, for yet our tilth's to sow.",The work needs to be done before any outcome can be expected.,"Our corn's to reap, for yet our tilth's to sow.",,
,,1,10,StageDirection,Exeunt.,,,,
,,1,11,StageDirection,Scene Eleven,,,,
,,1,11,StageDirection,Enter Provost and Clown.,,,,
,,1,11,PROVOST,"Come hither, sirrah. Can you cut off a man's",,,,
,,1,11,,head?,,,,
,,1,11,CLOWN,"If the man be a bachelor, sir, I can; but if he be a",,,,
,,1,11,,"married man, he's his wife's head, and I can never cut",,,,
,,1,11,,off a woman's head.,,,,
,,1,11,PROVOST,"Come, sir, leave me your snatches, and yield me",clever quibbles,snatches,,
,,1,11,,a direct answer. Tomorrow morning are to die Claudio,,,,
,,1,11,,and Barnardine. Here is in our prison a common,,,,
